"Step","L2W256-3M-LLC-rr - llc/std","L2W256-3M-LLC-rr - llc/std__MIN","L2W256-3M-LLC-rr - llc/std__MAX"
"47800","20.424083709716797","20.424083709716797","20.424083709716797"
"47900","20.674407958984375","20.674407958984375","20.674407958984375"
"48000","20.6951904296875","20.6951904296875","20.6951904296875"
"48100","21.084552764892578","21.084552764892578","21.084552764892578"
"48200","20.37282943725586","20.37282943725586","20.37282943725586"
"48300","20.438270568847656","20.438270568847656","20.438270568847656"
"48400","21.091224670410156","21.091224670410156","21.091224670410156"
"48500","21.16581153869629","21.16581153869629","21.16581153869629"
"48600","21.218284606933594","21.218284606933594","21.218284606933594"
"48700","20.951435089111328","20.951435089111328","20.951435089111328"
"48800","21.115821838378906","21.115821838378906","21.115821838378906"
"48900","21.448265075683594","21.448265075683594","21.448265075683594"
"49000","21.040630340576172","21.040630340576172","21.040630340576172"
"49100","20.959096908569336","20.959096908569336","20.959096908569336"
"49200","20.82907485961914","20.82907485961914","20.82907485961914"
"49300","21.712759017944336","21.712759017944336","21.712759017944336"
"49400","21.650005340576172","21.650005340576172","21.650005340576172"
"49500","21.12854766845703","21.12854766845703","21.12854766845703"
"49600","20.713891983032227","20.713891983032227","20.713891983032227"
"49700","21.56125259399414","21.56125259399414","21.56125259399414"
"49800","21.406465530395508","21.406465530395508","21.406465530395508"
"49900","20.500202178955078","20.500202178955078","20.500202178955078"
